#rand1   rand2   rand3  rand4  slope  norm
0.5626845266590785   0.733460255239943   2.0808827937989007   7.578443339480483   -1.754430493979267   2.258073569746945e-13
0.905522217389656   7.865913284199297   0.6746682595058534   1.21316205161567   -1.2721133187278284   3.818431173703219e-12
3.456071568591325   1.5033943399834129   1.548052078508599   0.308853500359167   -2.2579640362033593   1.247299033605994e-13
8.610179773622844   4.705481546881388   1.1178176392594952   0.4405585950171657   -2.164709763814536   4.886779459524536e-13
0.20625597433530632   0.28021566087595573   0.22448433984852545   0.12977354238409702   -1.776950382368151   7.456359253805704e-14
1.021469251705411   0.16195580673513044   0.12973867126869412   5.88275871866039   -2.6852881775757207   4.484556138127317e-15
0.9675004148867196   3.1867379317204394   9.9528554146946   2.806939738052948   -1.405615253615156   1.9626656336284365e-12
0.23154773299953033   9.168583853599628   5.026747999312094   3.7749014930890543   -1.124481795901426   3.970462362818447e-12
4.939095574924117   0.8271128594671184   4.239568038878371   3.0405742471942308   -2.6645189283577637   2.405460681563304e-14
1.7878189029102507   0.6077969471447878   0.6413760455524495   0.15854730263226383   -2.365226429804751   3.8207879122436973e-14
0.11442766256817817   2.31917033171788   2.8573058002583567   0.7549368868053401   -1.149587230041174   1.1697511280372006e-12
0.8722338342200164   0.4075675648988462   6.650885699157629   0.6272692742767799   -2.1164201061142944   6.247244530080028e-14
4.566275355691552   0.8158916079169538   8.675544804207323   0.12552655480832348   -2.6214342693483292   2.7554018399714703e-14
7.585780841250892   0.25857689675506573   0.13291056333399442   1.5735750213387756   -2.9156402662456147   1.0513961218962059e-14
3.960445058354216   1.9094789631172615   5.304750797968211   1.6774967892174824   -2.201479541341957   1.8807720523774014e-13
0.10598828265718839   0.11451977614267674   0.2886527529576515   0.27366514973830997   -1.84547063348086   2.771076197957601e-14
1.2261201386711522   7.347366351591261   0.13521494109236448   5.788642648768654   -1.337648511537196   3.5881942696820667e-12
1.2757916452657752   3.843442356852171   6.083981811147365   2.279475985534288   -1.4710757187493466   1.922396822206327e-12
3.255124038110869   1.344253698829873   0.42940247659530534   1.7940579163992931   -2.2845366884993474   1.0321047535483126e-13
2.376227993761973   0.42111220226553986   1.2931991060214818   0.8870488209663169   -2.64433552514777   1.2795832827074866e-14
7.554737000724641   0.14580296299197362   0.21285711248448191   0.5020424040593775   -2.977343325084106   7.666306058462117e-15
0.7901066749804455   1.4355010747601349   1.7170474374407   0.206386427118625   -1.656175808076117   5.030357017582794e-13
0.3028409748564088   0.164899713123723   0.11623675818622259   0.7465130294887062   -2.1624452648120167   1.7377116977272383e-14
1.467957265750331   6.511000159434071   0.8370840000962962   1.9416107102914069   -1.4022969085226247   3.1016280852612103e-12
1.6432767178058445   5.345560967014617   0.6113032184072327   6.024187568963928   -1.4838305951851156   2.349156338802665e-12
0.8579108431389795   0.674977493843324   3.2313539785110885   0.5449235615669774   -1.9603322283495492   1.299583109123555e-13
0.9881940779164545   1.6980044087928114   0.8006905951618908   1.2067349079082212   -1.6911595650994438   5.346250350624251e-13
1.3600156673526043   0.5943654091923234   1.711364144194741   0.11968937434081695   -2.2447219009275443   5.23484494890559e-14
3.8060201479657203   0.33590894967945095   0.7935282431852746   0.9792762685860983   -2.8260242981980537   8.267399183907579e-15
4.668950942493794   1.8273744547480661   0.8614220971727051   4.139699654153604   -2.3068642258958243   1.3275470729104609e-13
7.053673959454904   0.2368297845517241   0.38908438343471896   5.266180997650967   -2.9208493612445308   9.505452462029138e-15
5.609737824947444   3.1861160955756382   0.2279067251516223   0.3429974467340935   -2.1494955536584652   3.427053500893899e-13
4.037505032963053   8.4854429076776   0.37878607329761177   3.495442571496724   -1.626815065715723   2.953871066464671e-12
1.5574764805731462   3.5503386503279186   0.9866386711144789   6.148748667295458   -1.5921613767538012   1.33898167974769e-12
0.5627828444540756   0.11549549074656874   0.12545675567774162   0.8306157628959783   -2.585135972617572   4.066611956633799e-15
3.3793426176619223   3.03400423732761   0.3854945867964461   8.910136298667526   -1.9553177286819294   5.246664550967046e-13
1.6761689881666153   0.10667685655945547   1.2564746187563085   4.453548223544127   -2.8363061779639382   3.456216891235144e-15
4.475198658242596   0.6056968935715462   6.094333431130594   0.7266278330622619   -2.7496272828189694   1.42539047850693e-14
0.41185450340661944   0.1998559978858899   2.0823828929447146   0.12152873124952367   -2.143309046285909   2.5913861602925853e-14
2.4173010334727776   0.23784732921319438   4.7133550034517   0.36721215882868113   -2.8220161458767565   5.357299618424304e-15
7.060132681873871   0.28451475480676885   0.8003825189353893   2.9126325466245104   -2.9687682963666884   7.48099279944921e-15
2.898049278141871   0.5249859194251055   1.3537832610387155   0.20086705129649018   -2.635925026245627   1.6272447285541383e-14
8.456158773185019   0.13499579301619605   4.494456235219036   0.10192803678479616   -2.9713037482413167   8.845293681097552e-15
1.4559701530233617   2.4253791619601963   0.3854362031843316   2.935916291312198   -1.7084450391286765   7.266002019254343e-13
9.726317939820243   1.4992074056339495   0.44087460611204676   0.18671079568903448   -2.7117710295331294   3.74279606912941e-14
0.988972504434733   0.1610948092655895   0.5167671983370402   9.328453416150861   -2.6807909829933063   4.441503385342098e-15
7.001507934048957   1.311766910654493   3.806167572925638   0.12836822548822574   -2.6202946122112447   4.2489150676485706e-14
0.13499381495963717   0.34132242381085737   0.1116283513567701   0.8493506415291281   -1.5551395473888396   1.3793337439798723e-13
1.189782295669808   0.3067912971754697   8.163746510378513   4.983756983720528   -2.383319377327705   2.32642783615058e-14
0.8145355665345125   0.6230225231998318   1.146370364786552   0.11599059486810728   -2.005401014229233   9.952340076249034e-14
2.929964305082891   1.4872856203298461   1.8722908902107702   0.2274250356527534   -2.1892736897285596   1.4763259889942954e-13
1.8823072791913067   0.7173278605196626   0.1699695856388384   0.29527819433526326   -2.3197297605631406   5.026012071546774e-14
0.14068754227374625   8.52495284019847   0.9851998361527988   0.2852042921419947   -1.1197311448178255   3.3491171783703464e-12
1.8089165503219917   0.5350301874950626   0.34741900169492   0.1670143858235401   -2.427550967236534   2.846811171930167e-14
5.766945512526989   3.3049586093448156   1.0056481190763134   5.549558017554399   -2.143718238188331   3.6228368741228105e-13
2.7282384139098   4.291696165841224   0.2556415744260441   0.1148735742862459   -1.7327462232483943   1.2148862582312132e-12
0.5075470648045028   0.22270063430609782   0.7723576124016941   2.180627168955789   -2.238595879787415   2.0126232243431335e-14
0.5933949913366459   0.19111860579873585   1.0490818188104583   1.0915293292676236   -2.3684538982872   1.2481881228719593e-14
0.42216855115731133   2.8918353503463528   0.919118585555271   6.469361812419009   -1.3002565338097622   1.4915955156892216e-12
3.852372802559262   1.026635890987967   0.14053818579335278   0.3052413619857907   -2.474750031150041   4.805312707116589e-14
7.837025680195161   0.4815230151621803   4.45309488133749   0.3529627041419687   -2.9553252883725087   8.887731590362998e-15
0.19727915211067729   0.10372435959412943   0.48471094837716666   7.78437766268157   -2.140840969577679   1.2563683660038971e-14
2.423831129922966   1.5130177898605968   0.8218902591053284   0.49764411343275433   -2.105346024146802   1.832498032262766e-13
0.1474013120821796   1.2261132729428312   0.12752182172083232   2.8221456479237146   -1.2722931607588497   6.137988115817862e-13
0.24571831464531094   7.427876966926754   0.31524677527385336   0.8179788066634077   -1.1503244063716231   3.0876923852342367e-12
0.13762551272984133   1.7006788394010048   1.1441424726316947   0.4083920956944135   -1.2095937648006625   8.555681704834085e-13
7.856584607339614   0.29378749010941185   0.41004643389791856   0.17365425196865794   -2.8739502390519993   1.3424139790958743e-14
1.6873654986065485   0.25470792135143994   3.339248716004163   5.395598875600419   -2.693205352601244   7.123228149966342e-15
1.2448318498560134   0.6762075210493257   1.3602351355365978   0.9571848956094569   -2.1539715991846546   7.441354429986561e-14
0.21398671232145444   0.12395470582828533   0.3005142994034538   5.3130695667490215   -2.117495761284624   1.5255539613908152e-14
0.6141826800762381   4.362188676588776   0.14011151993495186   0.2369172879173503   -1.3070942249094082   2.121112264207266e-12
6.98394553425819   0.14376249230632018   0.1245482513591895   0.2546442077341096   -2.9704463989068306   7.33403849872737e-15
0.1806601329243518   0.9503102182209354   0.39062395966215896   2.3864004096469   -1.350431870161879   4.901165195723902e-13
0.3086931125827769   2.9205536986876353   5.675963333653613   5.60584761904925   -1.209299186040534   1.7708665661971037e-12
3.03770884966153   7.079920465954731   2.1534978892020122   0.9139923352675177   -1.5857725696622553   2.6911977924947815e-12
1.1620626233531048   0.5661735336381638   9.077746517789578   5.550851199976544   -2.094434857026998   9.252728660795095e-14
0.46286121549322734   4.530391912484373   0.5191511870517459   3.8521547797275795   -1.251720772458907   2.2045388159997837e-12
5.912487627149388   0.20430843716047192   7.3135650908711645   0.14643587370856762   -2.9521119102929436   6.808546900165294e-15
2.0176883406201465   7.075069614600832   0.5425237322630735   3.8202600930278185   -1.4643985748526003   3.163955080504558e-12
2.5373501512896715   1.2313264712208538   0.29042297707756837   2.633035458532279   -2.2155095673051037   1.1257153819969907e-13
1.2495516583990303   0.3237536770050729   0.2218323277373887   0.7402910090651093   -2.485013795445025   1.4816966296509528e-14
0.18296860996881215   0.11376215909718791   1.7848372986542502   1.4955797805528481   -1.9567424595591902   2.816144757390265e-14
9.821680993072771   8.402677734583872   6.684443431908221   3.9835160201829964   -1.9685052644439531   1.4317250117275748e-12
5.997669583425705   1.1112504258246216   0.138068618817815   1.4195402692347423   -2.6323439177193078   3.428179741870818e-14
3.974627365097449   2.459769821765038   2.698554246425957   0.25903023124035857   -2.1044268335003977   3.0182067559294346e-13
1.1352521059430771   0.7214155783714545   0.482423073159132   0.36003785779221154   -2.0965986936170147   8.952411767509438e-14
1.097845587269713   1.974907649670739   0.5017051595166835   0.10320035651243434   -1.67878878664515   6.295684663504904e-13
2.3529148144570797   0.3269250843036235   1.4105235333967103   7.207565010841856   -2.736023862450829   8.021588755015893e-15
0.16447082546677008   1.4093119096719888   9.396536441412119   0.41783573368560567   -1.1424451357190617   1.264385708598854e-12
0.1505565128502889   1.4230033133598559   0.2158811899214794   5.868684445107146   -1.2459354102368232   7.269240651427663e-13
8.100072330386201   2.105541726305601   7.658838759373559   0.20786223131390566   -2.472916411395247   1.0195314256774298e-13
0.328897657300191   2.777769513587308   0.6695067214539576   1.5890937991204068   -1.2712152717026393   1.3832940354015871e-12
0.17616412151348965   0.15074249795540592   0.42063716456542144   0.2098006855218197   -1.9450909994655818   2.8704361884221085e-14
3.110058883609444   0.45500995350935414   1.5846852610108195   1.040969987680172   -2.7280441033820995   1.1033900011665717e-14
2.927451167495935   0.41389601060392894   0.3028028698378707   2.5252865743492374   -2.743039789790965   9.636029342693729e-15
0.2237212828400872   4.073485016031743   0.317944504489596   0.6552310114878418   -1.1851698686817052   1.8140544797729461e-12
3.2889116590914673   3.831144419918368   0.3275747409820679   0.2156941515367598   -1.850036090078741   8.42250576602474e-13
0.34677137395082275   0.10969020009928238   0.17923132189146132   0.6059900731670171   -2.393910855304407   6.438184490555551e-15
7.884996701660676   0.5099127440843508   0.28354624531310707   0.299531333184032   -2.933773943607454   9.967131034396785e-15
0.2583069185743532   1.1005605244649   2.7693655466758083   1.556260280338731   -1.3489597142507652   6.884408832901519e-13
0.9166564433288065   0.7502308147816102   7.325997084681254   1.9555700481561396   -1.878494198215329   2.0466929090524825e-13
3.1982749747916124   0.8975028899835531   0.34576707624982145   0.13635800210413204   -2.451468617135256   4.474394529084128e-14
0.3129707415727841   3.478842327904986   1.21611251966817   0.4025399417231034   -1.2308560910517277   1.7029062708054565e-12
0.4350123658079565   0.5179945811310167   6.061594228970119   0.44541938111343254   -1.6430378894809958   2.916411417895376e-13
3.932472272861055   0.322533007834368   2.2548633018595647   0.4433772346977681   -2.852564103933317   7.479265426580009e-15
2.7808176226951073   4.570699676580673   2.5247364942369614   2.168443832823509   -1.7066619101715577   1.3989250739305065e-12
5.265598499530134   3.590439248025161   0.6967073741119835   0.115910079930536   -2.0708067928654414   4.701450873558524e-13
0.1936337324390747   1.2032416867459044   0.37735740546698193   3.36091359222493   -1.3175088961236006   6.228651716251739e-13
2.4185102083650163   0.26336402747802473   0.14718583365053214   0.6626142342618646   -2.7878149089371065   6.3598577652081106e-15
0.5146638485146056   8.81130554472975   1.8147943827138566   6.154217211920722   -1.185674173966203   4.050198273430097e-12
2.208007394437558   1.158906082706938   9.704666275544776   0.15705697194303767   -2.120387113284566   1.551933190389265e-13
0.2413320106842399   7.788140374736408   4.755842873682347   8.503245595026545   -1.1304340618627537   3.5053286399862638e-12
2.4754911647900824   0.29424167590112166   3.1252837222664662   0.7345645538331821   -2.797101385725108   6.216355293720083e-15
0.2952813417152325   0.26571967973863353   1.7156670592472245   2.643456617797337   -1.8722683013446064   6.79400430116094e-14
1.5614709325197993   2.8263079879770943   1.669133661721541   1.1614006266031338   -1.6695423817915258   9.3463303469271e-13
0.21803051283666716   0.7777814222225257   0.10146696521519502   1.8592086047014755   -1.4550254742583553   3.5694106257762356e-13
0.4943536716690055   1.9441725175467766   2.02326257276506   0.21698113122582133   -1.4093015422414794   1.001072939101067e-12
0.11731539213384024   0.1956723325928212   2.071423561605561   3.063768101341969   -1.474142498637974   1.6955230737434622e-13
1.9521745300045144   1.116261995505303   0.8980001555073381   0.809523326053217   -2.1409047518050537   1.2431349121986736e-13
0.5092356921908708   1.3497530802071656   0.7027600208488789   1.569534728139057   -1.5367980244638095   5.667152548292555e-13
0.62106508819365   0.5917129312926304   1.7274465192751098   4.306219073010905   -1.893887441267431   1.290850646857166e-13
0.37908009337275594   0.31233570939682637   0.3070151791392916   1.6454848132952244   -1.9813800320080515   5.196127237023405e-14
0.46539456281048047   1.220815509149168   5.577964579275161   2.615149931310122   -1.4421965811916182   7.910469520536614e-13
0.14161075597222858   0.48903434734013884   2.5756967191450486   4.483794251114415   -1.3256350254263929   4.0822534569753436e-13
0.2857761831094192   0.10045645575379289   9.408505095167559   0.8794547169243924   -1.492532803879499   3.711634482110727e-13
0.37068669868060133   0.24945792674679437   1.0985728894683047   1.2967199070200996   -2.03618722240744   3.907063102429346e-14
2.0489631038667286   1.3489612820492916   0.1889609776376623   1.4957290791683138   -2.0860192009304894   1.7002981406290582e-13
3.936565509871522   0.3666233499727037   0.16257995103947898   0.42010022167556416   -2.7671063609211934   1.148012917162666e-14
1.904088229977181   0.8697020120536   6.141027809001907   0.11099003793193374   -2.1972934165983125   9.226678908116853e-14
1.4434747867793474   0.5125168946371089   0.45531369835570634   0.8171723969852761   -2.3470348430967904   3.3723704553278037e-14
0.3067587296840085   0.8559812874585518   0.5752726344224808   3.2558516949901195   -1.5128458540562533   3.813288078956523e-13
5.63874671348164   0.252861159613905   0.36140175325882223   0.8577731524005902   -2.891586129278609   8.811160517835647e-15
6.137151818657231   5.8495874959405265   0.2732274315820935   4.860512920307713   -1.9320422293612345   1.0646720645857284e-12
0.32132177100053516   9.19839783611525   0.14467034723005226   9.459973551513842   -1.15069273167971   3.891148022274894e-12
0.45459257103667255   9.535864535144036   7.853542225216322   3.020443396581534   -1.1558068524369245   4.571343718249e-12
0.18918676346857413   0.7355597771642651   0.20132726522014244   3.9526756585789564   -1.4220918760131434   3.61134042257357e-13
0.25525051690648   2.769708972758695   5.9198801666388   7.310530507782622   -1.1849373300426291   1.7050317130791822e-12
4.915026900974527   1.0767838112881638   0.145643901636276   0.7105343843991356   -2.5596270305085618   4.0302544207388956e-14
0.19009051912354724   0.30982094708603075   1.5667059133984398   5.956143327721763   -1.6025789050129502   1.542196802479271e-13
0.5838466604483367   1.2970377345464117   9.493536760456884   1.3902842245357245   -1.442317627639545   9.834442685871173e-13
7.212070745273691   1.169133793035962   0.5084959393240454   0.47138225065650147   -2.6895658804372107   3.100366416346867e-14
0.36895070470026964   1.2736743296284967   1.9507652711932746   3.1260687953883584   -1.4283323330355806   6.789026925776064e-13
4.458729683971926   2.684197897735164   0.1479419456752708   4.057882474797283   -2.1246807856888354   3.070835337921967e-13
3.2259164670414355   0.4823981056208798   0.30665437653218214   3.2836320476245513   -2.723640810959496   1.1699122868905142e-14
0.30086951831840325   0.518947044929924   0.1385009605936957   2.2526764884824892   -1.690965054872114   1.6292389327878143e-13
2.600362178343507   7.842137658891539   0.2000367005175277   0.19459343351113492   -1.510105712076525   3.2872811367063093e-12
0.11381833108478971   0.8241079766064527   1.7068756326688195   0.7634975737527082   -1.250445970910712   5.088969902355775e-13
1.4623295372262082   6.800233332866973   3.3145608714760635   7.73909409232319   -1.3796997016404997   3.4337218180265567e-12
2.111484695983394   0.2694853586901158   0.1777149947995895   0.8522161050081067   -2.7565710387209075   6.492431409912176e-15
0.9731456729740458   0.34569340117479286   2.547872554975216   2.4394410750457878   -2.313757836048177   2.6751220307724094e-14
0.765018241723425   0.3165018979041102   6.163831536939455   3.1342193498764432   -2.1595272724895493   4.449457367963064e-14
0.9436390201931684   0.24954546133385946   0.5933185075807825   0.5491327017139581   -2.4697829858049856   1.206233676202596e-14
0.3846010623230938   0.13664597154465724   0.4085431853716584   2.5089164372788133   -2.3356385987555166   9.500328682176552e-15
0.786991764476449   0.7145387948132778   0.46205266866738676   1.3513051547150117   -1.9447758163049598   1.284743747828299e-13
3.646897359568913   0.5494067851417075   6.9167194014173425   0.8060887000515008   -2.695516304323217   1.521898264416054e-14
0.15727742019508958   0.5536470945871433   5.184454519111353   0.12361006999443623   -1.2596989202609514   6.055149876886984e-13
0.20365841128185386   0.6633450583400197   0.7452868370103015   8.115559253698303   -1.438336798002266   3.5641431722581225e-13
4.439991654475623   0.10063389818762344   8.487699985833407   0.776445657058772   -2.909476653042349   6.3338479616330254e-15
0.11100734206334774   3.933537054234863   0.6590656738464744   1.5605448720680084   -1.138001176109116   1.6408290784820576e-12
1.0684424181789551   0.9646642377784403   1.5056236440907018   3.7412372794769704   -1.9356938387221923   1.8210112600068262e-13
0.6470586631933094   4.572348201606416   2.6785221272455018   0.6395166443706148   -1.2932007301472959   2.3768101222285636e-12
8.050056225625028   0.7040304800073408   0.29183496063224773   0.11009936056681345   -2.8694208080954087   1.4065483005361202e-14
1.1633654058329754   0.8044483343492159   1.6693295908582158   0.6923441274183995   -2.0471669690230128   1.16350097463941e-13
0.3208908447946882   1.1494185981262364   0.13212814642518084   0.6767901952728258   -1.4574397485097952   5.199620330492064e-13
2.4925420307330515   0.3431525762577423   2.491633021344888   3.0974193251916553   -2.7473110919240358   8.031479164196624e-15
9.011125351557864   2.825516825232753   0.2471055923776576   0.926028117655248   -2.4046314702474145   1.5872512909952762e-13
7.905881124147372   0.15580306738185903   0.7001618409910282   2.8299804198265104   -2.9774456189225487   8.019547637162994e-15
0.23223564719517573   1.721014780730638   5.64783907176635   8.202878876477936   -1.2100036300822499   1.246464957682465e-12
1.5887058254650208   0.2713243963921592   7.531778743550324   0.2938645171661588   -2.5975274706961744   1.0794746357874483e-14
0.19719652994518824   2.3335180104366127   0.10494950515231652   0.183615839792312   -1.2309329742698176   1.092814329815709e-12
0.16165770680044642   8.665648671088586   5.089322952860225   6.319626233985101   -1.110953446899711   3.695175002506942e-12
1.6183398053831894   6.476919758818315   1.62246007370702   1.0538502647026724   -1.4250930494858112   3.058631068301145e-12
0.17520511196710634   0.1206599927506939   0.15487054713197626   1.2566026788604288   -2.054938797329095   1.6881194161745442e-14
0.8817228549792512   2.5863093080720696   0.1798552721924566   1.971285892912468   -1.516354467792272   1.0818811379704334e-12
1.9933808285041938   0.18321149560518082   3.25484643887942   2.0693045996175696   -2.8440018793712643   3.9559596310527354e-15
1.1240312650425137   0.18460343796438244   0.6191273339020164   1.1626698794268144   -2.677267183665836   5.137480304683756e-15
5.3266270449262025   0.3050215802744524   1.944462574083314   0.3829738000020098   -2.9303991069626765   6.8507625217601274e-15
0.7667959579863128   7.817911835246842   3.5041424616093737   1.3363958887036675   -1.2395536020454507   3.909551574027655e-12
0.7322640365878365   0.5792785634768167   9.135119249735768   1.347927168108405   -1.8130456168023734   2.2233133309644573e-13
4.958119855905162   9.71179369939188   0.5594995348609455   6.357422784356238   -1.6512567048620705   3.235221016941769e-12
0.4091801635362752   2.7818516832169236   0.18225451146712668   6.809582651430571   -1.3078070558212433   1.3954845933871604e-12
1.926748642576655   0.7676909934992986   0.8451170068182287   2.1059331199147726   -2.2956832964275056   5.785743458207437e-14
2.1600597271041186   0.6224160794380491   6.806572588938171   0.13869297295512406   -2.3962333875842106   3.964650092186335e-14
0.54757919999752   0.13030803590724982   1.141963499564121   7.256697892859405   -2.49348618113737   6.227006640308369e-15
4.501644400891311   0.3460390178661153   1.9458210558985936   0.10443861458383676   -2.8760439739653965   7.605514896410154e-15
1.9882473863126529   1.425691912973333   0.29546238211487136   0.6334053217961295   -2.0493110302451454   1.9684331815208013e-13
5.019300000635399   2.4205441599878763   0.10467205584460434   0.25461247399741216   -2.219604514147085   2.1830232267122424e-13
1.7672141249962117   0.26817460471699117   5.760778916705076   6.236915165706702   -2.6717555304504708   8.301973492536104e-15
1.8615708115982388   0.3228635940503105   0.3701444538206696   0.3141166121813987   -2.658551324635919   9.339755948304734e-15
0.40162742718057654   0.9913857322503139   1.5789426226405532   0.22278679809070395   -1.5364124204384049   4.4634482498712024e-13
0.12432306085510887   2.68491043232177   4.00181929307952   0.21700344639202626   -1.1404020191636495   1.3779263410641422e-12
0.44690214922109095   0.5602918671895385   0.23518703826388324   0.1144319298895747   -1.8154481956620114   1.347660491695118e-13
1.540505194528719   0.31989915968097526   6.290067844432561   2.8717250364436695   -2.523187648453324   1.512721713013646e-14
2.4035932738014854   9.135096291592435   2.945308763674055   0.1110295838361935   -1.4370613034269513   4.287291941325016e-12
0.5395906886772135   0.14511225160872673   5.118679359790303   0.22651537844256645   -2.317704832901663   1.4546033471696876e-14
0.22893945236138386   2.488508914594612   1.0904696270094765   1.4046272925567493   -1.2301213125433585   1.2410622600715801e-12
1.9843184798396938   0.137213694498278   0.1095050902144762   0.6780743201922695   -2.86034645307527   3.628330543187043e-15
2.8608128939617035   0.690467689329759   0.2600510223805318   1.205292762717798   -2.5167947962311703   2.899594012359673e-14
0.4063632898686926   0.12996833239962635   0.2618825116576189   5.5867882246562965   -2.386121145351418   7.838646925411564e-15
0.1305026531542509   0.37428106618023826   2.401483531232156   0.14185823940246867   -1.3737689863240656   3.014384934480028e-13
1.0220626653467497   1.4809036356175207   0.5767275326729915   6.719679850652997   -1.7560578486867793   4.077198226913753e-13
4.508389477067375   0.15518824865612804   1.8150891056906306   4.02207302062002   -2.8983836114196806   6.811551303438548e-15
1.3414073166332825   1.6508595216712303   0.9389649073367302   0.7449007945283226   -1.8205267106336247   3.948935845275782e-13
0.14378832119919566   0.31304747742213374   0.5159092330120771   3.5982073466924365   -1.5661904024328648   1.3885866853279601e-13
7.912277042494665   0.24481657752397715   8.339390747520167   4.003541076612271   -2.923612486005497   1.0518505261714255e-14
1.3951253256258311   6.004933365386862   2.7449190971344666   1.3786126152209477   -1.4011467436619263   2.9542551360194537e-12
0.2501548593322537   0.5843192966670904   0.25833113639209415   0.9884006930143613   -1.5801341018446124   2.274017374597408e-13
0.10953533514066473   7.450052591066165   0.5765120453165857   0.7613088043545072   -1.1170015777614755   2.8919923918280814e-12
8.853692375303098   0.1201288182992333   0.963580835075456   0.2691081979702088   -2.9840077724562297   8.675702613423635e-15
0.25303866380432555   0.21712691740308854   0.1711551456082004   0.20930210124397583   -1.9671823524008296   3.711921987781189e-14
0.16467251733023833   0.25367929236694853   0.5108040645673897   1.5927746479299816   -1.7007294076109865   8.503479101235393e-14
0.10259434728919142   5.821954546780962   0.12919953976468102   0.6733249515895898   -1.1235034220093392   2.2730098888195124e-12
0.49309783534107626   3.1498019310629988   0.28771678578212967   0.4581581320800092   -1.32479315825581   1.5442947182844932e-12
1.7945696165433886   0.347517768959971   0.32660389960293973   2.5703283886400694   -2.6109481008777955   1.140813916686362e-14
3.758006879066563   1.5651420282229231   9.933297353839883   8.299752812804554   -2.245060439192019   1.4440089769146908e-13
0.5381786506247189   5.59617576730393   0.12359595972122987   0.27301649594747657   -1.248200784623989   2.6500608110107027e-12
0.16369948309484825   0.35941479822930794   0.841644458323636   5.307123106617926   -1.5424828724621467   1.7603240719930515e-13
